assetId,subjectId,editionIds,levelIds,externalId,assetTypeId,assetActivityTypeId,displayName,curriculumTreeDisplayName,description,locales,audiences,visibility,isAssignable,isResource,isDeleted,isPlaceholder,isEditable,schoolId,districtId,sortOrder,unit,lesson,page,activityNumber,bookActivityNumber,file,url,bookActivityType,interactionId,autoEvaluate,evaluationType,showStudentScore,scorePossible,responseType,publishedBy,bookId,bookName,refBookId,position,isEmbedded,isFlat,bookType,bookSubType,bookImage,bookImageExt,mediaTime,recordTime,mediaWhileRecording,allowMobile,parentAssetId,isLegacy,allowPause,allowReset,recordingTries,views,fileName,fileExt,stimuli,stimuliDirection,alignTime,practice,sliderLabels,sliderValues,urlSuffix,instructionMedia,bookGenre,widgetFilePath,launchLink,majorVersionIdentifier,minPacingSec,maxPacingSec,progressPossible,contentType,resourceType,image,categoryOrder,objectives,courseContentItemId,courseResourceElementId,igURL,sgUrl,performType,ipa,ipaName,banner,bundledAssetIds,selection,xid,contentAuthorRefId,linkId,sectionId,keywords,instructorName,instructorId,stateStandard,dokSegments,availableModes,itemPoolId,enabled,thumbnail,eReaderLinkedIds,eReaderImage,eReaderGenre,eReaderAuthor,isScored,isEssentialActivity,eLibrary,lexile,isDownloadable,isEmbeddable,supportLevel,recommendedPacingSec,learningArtifact,goalAreas,communicationStandards,skillBuilding,studentCollaboration,apLevel,media,assignmentScopes,standards,evidenceStatements,levelOfSupport,rubricEvaluationMethod,facets,batchId
1279322a2dcc34895a9483c666d590dc7145ee03,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",25d18abf-9bb1-4d00-9d53-0ed4deceabbc,HURIX-EREADER,DIGITAL-LESSON,"No todos los enunciados están 
hechos iguales: Lección digital",Lección digital,"Recursos del estudiante para participar en las actividades de la lección, incluyendo la tarea.","[""es""]","[""STU"",""TCH""]",global,TRUE,,,,,,,,,,271,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T02.L03.DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""N1803x01""},{""id"":""A4301x04""},{""id"":""A4301x07""},{""id"":""A4303x01""},{""id"":""A4303x03""},{""id"":""A4403x02""}]",,,,"[""a9529c24-78a8-465b-8d4c-cbb324973228""]"
7e057fccbf2f7a990fdd2f68d012640008ad475f,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-END-OF-TOPIC-ASSESSMENT,One-Variable Statistics: End-Of-Topic Assessment Form A with Answers,End-Of-Topic Assessment Form A with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,271,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
a9dad33d3fc4bcfa15d67adf4d8a8b3f559f1fa2,MATH,"[""NA-MATH612-2023-ALG1-TG"",""WV-MATH2023-ALG1-TE""]","[""ALG1""]",77424470-6272-459d-94ed-e902be884da8,HURIX-EREADER,LESSON-FACILITATION-GUIDE,Not All Statements Are Made Equal: Lesson Facilitation Guide,Lesson Facilitation Guide,"Facilitation notes that include teacher guidance, MATHia connection recommendations, resources, and questions","[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,271A,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""N1803x01""},{""id"":""A4301x04""},{""id"":""A4301x07""},{""id"":""A4303x01""},{""id"":""A4303x03""},{""id"":""A4403x02""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""07406221-9aa7-4241-b7b2-d6902f37a516""]"
4d2b14b1879a4976c1955e60e35244eec2fb9e33,MATH,"[""NA-MATH612-2023-ALG1-TG"",""WV-MATH2023-ALG1-TE""]","[""ALG1""]",77424470-6272-459d-94ed-e902be884da8,HURIX-EREADER,TEACHER-RESOURCE,Not All Statements Are Made Equal: Connect the Math,Connect the Math,Lesson-aligned MATHia workspaces and recommendations for students on pace and for those who have not yet completed the workspaces,"[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,271D,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""f9c7613e-6966-4a3b-837a-6f3fbf33ab43""]"
d46f04618ec5b5d78bc9ddc4c250a6cf78b8eb32,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,Endless Forms Most Beautiful: Digital Skills Practice with Answers,Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,277,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4506x01""},{""id"":""F4504x02""},{""id"":""F4504x01""},{""id"":""F4504x04""},{""id"":""A4103a01""},{""id"":""A4203x02""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
a2d8d7339fc943c20d70d6ad8e8e306944450fa8,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",8a9c792c-65d2-493c-8d9a-3d9340bd9327,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,"Incontables formas, las más bellas: Práctica de destrezas en formato digital",Práctica de destrezas en formato digital,"Problemas de prática que se centran en las habilidades, conceptos y aplicaciones de cada lección.","[""es""]","[""STU""]",global,TRUE,,,,,,,,,,277,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M05.T01.L02.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4506x01""},{""id"":""F4504x02""},{""id"":""F4504x01""},{""id"":""F4504x04""},{""id"":""A4103a01""},{""id"":""A4203x02""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
b79b859e92aff57ccae566afa6fff6e1a9a7ed15,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",f91d9b7b-dea4-4d1d-b69d-ca9391547b34,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,Endless Forms Most Beautiful: Digital Skills Practice,Digital Skills Practice,"Practice problems that target each lesson's skills, concepts, and applications","[""en""]","[""STU""]",global,TRUE,,,,,,,,,,277,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M05.T01.L02.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4506x01""},{""id"":""F4504x02""},{""id"":""F4504x01""},{""id"":""F4504x04""},{""id"":""A4103a01""},{""id"":""A4203x02""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
d6a76da4a48ec13b94f0f1716450e40f1d5f565f,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-END-OF-TOPIC-ASSESSMENT,One-Variable Statistics: End-Of-Topic Assessment Form B with Answers,End-Of-Topic Assessment Form B with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,277,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
b90ccdda26ec59987e51885e8da96bb99d35055d,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-TOPIC-STANDARDIZED-TEST,One-Variable Statistics: Topic Standardized Test with Answers,Topic Standardized Test with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,283,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
978b6e86ffe7d2a7184374733e37cc854447c277,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",25d18abf-9bb1-4d00-9d53-0ed4deceabbc,HURIX-EREADER,DIGITAL-LESSON,No confundas tus compuestos: Lección digital,Lección digital,"Recursos del estudiante para participar en las actividades de la lección, incluyendo la tarea.","[""es""]","[""STU"",""TCH""]",global,TRUE,,,,,,,,,,285,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T02.L04.DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""N1803x01""},{""id"":""A4301x04""},{""id"":""A4301x07""},{""id"":""A4403x02""}]",,,,"[""a9529c24-78a8-465b-8d4c-cbb324973228""]"
d5adb43c7f4b638ed31406e8846d71aef231c9cf,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",7494341a-af60-4c11-aecf-28a85b2319a1,HURIX-EREADER,DIGITAL-LESSON,Don't Confound Your Compounds: Digital Lesson,Digital Lesson,"Student resources for engaging in lesson activities, including the Assignment","[""en""]","[""STU""]",global,TRUE,TRUE,,,,,,,,,285,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M02.T02.L04.DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""N1803x01""},{""id"":""A4301x04""},{""id"":""A4301x07""},{""id"":""A4403x02""}]",,,,"[""a9529c24-78a8-465b-8d4c-cbb324973228"",""8f52dcbd-1b3f-4f5a-b860-48b9bc50c897""]"
a96db49af116981e1a76668606f4f128e61f7495,MATH,"[""NA-MATH612-2023-ALG1-TG"",""WV-MATH2023-ALG1-TE""]","[""ALG1""]",77424470-6272-459d-94ed-e902be884da8,HURIX-EREADER,LESSON-FACILITATION-GUIDE,Don't Confound Your Compounds: Lesson Facilitation Guide,Lesson Facilitation Guide,"Facilitation notes that include teacher guidance, MATHia connection recommendations, resources, and questions","[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,285A,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""N1803x01""},{""id"":""A4301x04""},{""id"":""A4301x07""},{""id"":""A4403x02""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""07406221-9aa7-4241-b7b2-d6902f37a516""]"
98628921c4197376b63021143818a0210c566b97,MATH,"[""NA-MATH612-2023-ALG1-TG"",""WV-MATH2023-ALG1-TE""]","[""ALG1""]",77424470-6272-459d-94ed-e902be884da8,HURIX-EREADER,TEACHER-RESOURCE,Don't Confound Your Compounds: Connect the Math,Connect the Math,Lesson-aligned MATHia workspaces and recommendations for students on pace and for those who have not yet completed the workspaces,"[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,285D,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""f9c7613e-6966-4a3b-837a-6f3fbf33ab43""]"
eb200a19525f72015566117360c16904ef494fed,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,More Than Meets the Eye: Digital Skills Practice with Answers,Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,288,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4603x14""},{""id"":""F4603x13""},{""id"":""F4603x15""},{""id"":""F4603x16""},{""id"":""F4603x40""},{""id"":""F4507a03""},{""id"":""F4603x11""},{""id"":""F4507a02""},{""id"":""F4507a04""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
93c3b15b6dd52f7c864da262aacfe0f15a397f85,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",8a9c792c-65d2-493c-8d9a-3d9340bd9327,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,Más complejo de lo que parece: Práctica de destrezas en formato digital,Práctica de destrezas en formato digital,"Problemas de prática que se centran en las habilidades, conceptos y aplicaciones de cada lección.","[""es""]","[""STU""]",global,TRUE,,,,,,,,,,288,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M05.T01.L03.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4603x14""},{""id"":""F4603x13""},{""id"":""F4603x15""},{""id"":""F4603x16""},{""id"":""F4603x40""},{""id"":""F4507a03""},{""id"":""F4603x11""},{""id"":""F4507a02""},{""id"":""F4507a04""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
8ee7ac36d3c8da21b460d72c865bc1ae12637f3f,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",f91d9b7b-dea4-4d1d-b69d-ca9391547b34,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,More Than Meets the Eye: Digital Skills Practice,Digital Skills Practice,"Practice problems that target each lesson's skills, concepts, and applications","[""en""]","[""STU""]",global,TRUE,,,,,,,,,,288,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M05.T01.L03.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4603x14""},{""id"":""F4603x13""},{""id"":""F4603x15""},{""id"":""F4603x16""},{""id"":""F4603x40""},{""id"":""F4507a03""},{""id"":""F4603x11""},{""id"":""F4507a02""},{""id"":""F4507a04""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
0863a6724be973eb927197bd7b35a1980a2c0854,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-TOPIC-PERFORMANCE-TASK,One-Variable Statistics: Topic Performance Task with Answers,Topic Performance Task with Answers,"Guidance on interpreting student results, within the Assessment Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,289,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
fce69d448a97728d5ac87534f946ba78d59d17fd,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",c432c3c5-879f-4388-871b-dce0ecec9c0f,HURIX-EREADER,MIXED-PRACTICE-ANSWERS,Using Exponential Equations: Digital Mixed Practice with Answers,Digital Mixed Practice with Answers,"Guidance on interpreting student results, within the Mixed Practice Digital Book","[""en""]","[""TCH""]",global,,TRUE,,,,,,,,,29,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03"",""d866e8c9-fa39-4238-adcc-4a22cc97d725""]"
ae33eee2dc5391467226fb4b5e166e4a4a547500,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",de462fa9-d448-46b1-ab6c-69b58536ecdc,HURIX-EREADER,DIGITAL-MIXED-PRACTICE,Utilizar ecuaciones exponenciales: Práctica mixta digital,Práctica mixta digital,Repaso espaciado de los conceptos del tema y habilidades de fluidez a nivel de grado.,"[""es""]","[""STU"",""TCH""]",global,TRUE,,,,,,,,,,29,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M03.T02.MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]"
135d17204661a4491503063a4fa73c1ce274e9e6,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",0171a445-5465-4904-a9bc-fbd2c310b76c,HURIX-EREADER,DIGITAL-MIXED-PRACTICE,Using Exponential Equations: Digital Mixed Practice,Digital Mixed Practice,Spaced review of topic concepts and grade-level fluency skills,"[""en""]","[""STU"",""TCH""]",global,TRUE,TRUE,,,,,,,,,29,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M03.T02.MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""3bb3a7b0-6846-493f-8785-d6d8d71e3b20"",""b5164674-d129-4483-a6d5-dba1177edb21""]"
c473c508816c259dda1eb0069efefb8de3914797,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",b55ea2df-3b1a-46c1-a2fc-86c46ea23097,HURIX-EREADER,PRINTABLE-TOPIC-PRE-TEST,Two-Variable Categorical Data: Topic Pre-Test with Answers,Topic Pre-Test with Answers,Guidance on interpreting student results within the Assessment Digital Book,"[""en""]","[""TCH""]",global,,,,,,,,,,,293,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""S3605x03""},{""id"":""S3605x02""},{""id"":""S3605x01""}]",,,,"[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""30e8fdd9-d8f6-4c28-9a6b-ff3b1b5343b4""]"
088b9329477e7be7324a63727fbc58d87a5a1087,MATH,"[""NA-MATH612-2023-ALG1-TG"",""CC-MATH2023-ALG1-TE"",""WV-MATH2023-ALG1-TE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",a1045816-41a0-45ed-9d8b-91c8a1399265,HURIX-EREADER,SKILLS-PRACTICE-ANSWERS,"You Lose Some, You Lose Some: Digital Skills Practice with Answers",Digital Skills Practice with Answers,"Guidance on interpreting student results, within the Skills Practice Digital Book","[""en""]","[""TCH""]",global,,,,,,,,,,,296,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4507e01""},{""id"":""F4507a03""},{""id"":""F4507a01""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada"",""d3ec673b-6991-4835-acb1-0be643116eed"",""400e6c1f-de0b-49fa-939d-afccfee71f03""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
c8408a335ee1d916f0f98cd75d7e0d23f82655cc,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",8a9c792c-65d2-493c-8d9a-3d9340bd9327,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,"Pierdes un poco, pierdes un poco: Práctica de destrezas en formato digital",Práctica de destrezas en formato digital,"Problemas de prática que se centran en las habilidades, conceptos y aplicaciones de cada lección.","[""es""]","[""STU""]",global,TRUE,,,,,,,,,,296,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M05.T01.L04.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4507e01""},{""id"":""F4507a03""},{""id"":""F4507a01""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
8492032299f66a3ea9442b2a831d7bdd03ee232d,MATH,"[""NA-MATH612-2023-ALG1"",""CC-MATH2023-ALG1-SE"",""WV-MATH2023-ALG1-SE"",""DEMO_CC-MATH2023-ALG1-TE""]","[""ALG1""]",f91d9b7b-dea4-4d1d-b69d-ca9391547b34,HURIX-EREADER,DIGITAL-SKILLS-PRACTICE,"You Lose Some, You Lose Some: Digital Skills Practice",Digital Skills Practice,"Practice problems that target each lesson's skills, concepts, and applications","[""en""]","[""STU""]",global,TRUE,,,,,,,,,,296,,,,,,,,,,,,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1.M05.T01.L04.SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":""F4507e01""},{""id"":""F4507a03""},{""id"":""F4507a01""}]","[""a1fd3a28-d03d-4e0d-a8b4-b064794a7b52"",""25e95dd3-6475-4728-b650-e56c38022eb3"",""b599c952-7e9b-4e5a-92de-9ae654e31ada""]",,,"[""4239b4b6-d003-4801-a1de-38453e252b18""]"
